path,label
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_138.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_174.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_35.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_12.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_214.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_74.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_51.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_216.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_73.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_149.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_24.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_38.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_200.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_116.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_32.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_109.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_176.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_130.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_190.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_167.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_71.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_191.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_96.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_100.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_23.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_132.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_7.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_70.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_81.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_26.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_26.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_84.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_195.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_142.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_188.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_100.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_198.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_87.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_92.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_160.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_7.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_156.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_178.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_16.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_189.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_73.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_118.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_66.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_135.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_8.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_96.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_144.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_10.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_164.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_19.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_177.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_148.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_59.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_127.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_112.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_221.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_30.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_138.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_82.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_122.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_75.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_14.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_50.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_25.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_102.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_146.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_108.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_224.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_186.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_212.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_98.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_123.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_113.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_122.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_150.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_11.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_95.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_118.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_87.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_136.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_52.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_215.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_151.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_41.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_18.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_93.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_58.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_155.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_61.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_151.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_194.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_40.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_56.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_44.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_67.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_109.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_120.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_102.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_108.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_212.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_145.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_144.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_119.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_21.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_197.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_131.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_130.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_90.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_154.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_170.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_54.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_159.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_127.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_133.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_217.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_70.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_31.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_45.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_107.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_116.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_119.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_45.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_69.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_176.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_16.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Cat/Abyssinian_58.jpg,Cat
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_111.jpg,Dog
/Users/ysaismartinez/Documents/DeepLearning_ComputerVisionProject/data/raw/Dog/american_bulldog_209.jpg,Dog
